Key;NIBE Default;Intervall;Disabled;Device;Subdevice;Enum;Writeable;Comment;Relevant;Titel;Re­gister­typ;Re­gister;Divi­sions­faktor;Ein­heit;Vari­ablen­größe;Mindest­wert;Höchst­wert;Stan­dard­wert
h01246;;;;;;;;;no;Startmonat Tarif, MV-Zusatzheizung smart energy source;MODBUS_HOLDING_REGISTER;1246;1;;u8;1;12;1
h01247;;;;;;;;;no;Endmonat Tarif, MV-Zusatzheizung smart energy source;MODBUS_HOLDING_REGISTER;1247;1;;u8;1;12;12
h01280;;;;;;;;;no;Starttag Tarif, externe Stufen-Zusatzheizung smart energy source;MODBUS_HOLDING_REGISTER;1280;1;;u8;1;31;1
h01281;;;;;;;;;no;Endtag Tarif, externe Stufen-Zusatzheizung  smart energy source;MODBUS_HOLDING_REGISTER;1281;1;;u8;1;31;31
h01282;;;;;;;;;no;Startmonat Tarif, externe Stufen-Zusatzheizung smart energy source;MODBUS_HOLDING_REGISTER;1282;1;;u8;1;12;1
h01283;;;;;;;;;no;Endmonat Tarif, externe Stufen-Zusatzheizung smart energy source;MODBUS_HOLDING_REGISTER;1283;1;;u8;1;12;12
h01326;;;;;;;;;no;Max. Diff., SES Prio 1 Energiequelle;MODBUS_HOLDING_REGISTER;1326;10;°C;s16;10;250;100
h01327;;;;;;;;;no;Max. Diff., SES niedrigere Prio Energiequelle;MODBUS_HOLDING_REGISTER;1327;10;°C;s16;10;250;70
h01550;;;;;;;;;no;(EB101) installiert;MODBUS_HOLDING_REGISTER;1550;1;;u8;0;1;1
h01555;;;;VVM;;;;;no;Eingang AUX7;MODBUS_HOLDING_REGISTER;1555;1;;u8;0;68;0
h01556;;;;VVM;;;;;no;Eingang AUX8;MODBUS_HOLDING_REGISTER;1556;1;;u8;0;68;0
h01557;;;;VVM;;;;;no;Eingang AUX9;MODBUS_HOLDING_REGISTER;1557;1;;u8;0;68;0
h01981;;;;;;;;;no;HTS 2;MODBUS_HOLDING_REGISTER;1981;1;;u8;0;1;0
h01982;;;;;;;;;no;HTS 3;MODBUS_HOLDING_REGISTER;1982;1;;u8;0;1;0
h01983;;;;;;;;;no;HTS 4;MODBUS_HOLDING_REGISTER;1983;1;;u8;0;1;0
h01996;;;;;;;;;no;id:8002;MODBUS_HOLDING_REGISTER;1996;1;%;s8;-15;10;-3
h01997;;;;;;;;;no;id:8003;MODBUS_HOLDING_REGISTER;1997;1;%;u8;1;254;65
h01998;;;;;;;;;no;System 4 (RMU);MODBUS_HOLDING_REGISTER;1998;1;;u8;0;1;0
h01999;;;;;;;;;no;System 4 (RMU);MODBUS_HOLDING_REGISTER;1999;1;;u8;0;1;0
h02000;;;;;;;;;no;System 4 (RMU);MODBUS_HOLDING_REGISTER;2000;1;;u8;0;1;0
h02001;;;;;;;;;no;System 4 (RMU);MODBUS_HOLDING_REGISTER;2001;1;;u8;0;1;0
h02107;;;;;;;;;no;EME20 API;MODBUS_HOLDING_REGISTER;2107;1;;u8;0;1;0
h02108;;;;;;;;;no;EME20 API Eigenverbrauch einbeziehen;MODBUS_HOLDING_REGISTER;2108;1;;u8;0;1;0
h02109;;;;;;;;;no;EME20 API Verfügbare Leistung;MODBUS_HOLDING_REGISTER;2109;1;;u16;0;65535;0
h02111;;;X;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Externe Justierung Input Haupteinheit (ECS1);MODBUS_HOLDING_REGISTER;2111;1;;u8;0;1;0
h02112;;;X;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Externe Justierung Input (ECS2);MODBUS_HOLDING_REGISTER;2112;1;;u8;0;1;0
h02113;;;;;;;;;no;Externe Justierung Input (ECS3);MODBUS_HOLDING_REGISTER;2113;1;;u8;0;1;0
h02114;;;;;;;;;no;Externe Justierung Input (ECS4);MODBUS_HOLDING_REGISTER;2114;1;;u8;0;1;0
h02115;;;;;;;;;no;Externe Justierung Input (ECS5);MODBUS_HOLDING_REGISTER;2115;1;;u8;0;1;0
h02116;;;;;;;;;no;Externe Justierung Input (ECS6);MODBUS_HOLDING_REGISTER;2116;1;;u8;0;1;0
h02117;;;;;;;;;no;Externe Justierung Input (ECS7);MODBUS_HOLDING_REGISTER;2117;1;;u8;0;1;0
h02118;;;;;;;;;no;Externe Justierung Input (ECS8);MODBUS_HOLDING_REGISTER;2118;1;;u8;0;1;0
h02119;;;X;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Zone 1 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2119;1;;u8;0;1;0
h02120;;;X;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Zone 2 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2120;1;;u8;0;1;0
h02121;;;;;;;;;no;Zone 3 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2121;1;;u8;0;1;0
h02122;;;;;;;;;no;Zone 4 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2122;1;;u8;0;1;0
h02123;;;;;;;;;no;Zone 5 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2123;1;;u8;0;1;0
h02124;;;;;;;;;no;Zone 6 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2124;1;;u8;0;1;0
h02125;;;;;;;;;no;Zone 7 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2125;1;;u8;0;1;0
h02126;;;;;;;;;no;Zone 8 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2126;1;;u8;0;1;0
h02127;;;;;;;;;no;Zone 9 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2127;1;;u8;0;1;0
h02128;;;;;;;;;no;Zone 10 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2128;1;;u8;0;1;0
h02129;;;;;;;;;no;Zone 11 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2129;1;;u8;0;1;0
h02130;;;;;;;;;no;Zone 12 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2130;1;;u8;0;1;0
h02131;;;;;;;;;no;Zone 13 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2131;1;;u8;0;1;0
h02132;;;;;;;;;no;Zone 14 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2132;1;;u8;0;1;0
h02133;;;;;;;;;no;Zone 15 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2133;1;;u8;0;1;0
h02134;;;;;;;;;no;Zone 16 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2134;1;;u8;0;1;0
h02135;;;;;;;;;no;Zone 17 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2135;1;;u8;0;1;0
h02136;;;;;;;;;no;Zone 18 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2136;1;;u8;0;1;0
h02137;;;;;;;;;no;Zone 19 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2137;1;;u8;0;1;0
h02138;;;;;;;;;no;Zone 20 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2138;1;;u8;0;1;0
h02139;;;;;;;;;no;Zone 21 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2139;1;;u8;0;1;0
h02140;;;;;;;;;no;Zone 22 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2140;1;;u8;0;1;0
h02141;;;;;;;;;no;Zone 23 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2141;1;;u8;0;1;0
h02142;;;;;;;;;no;Zone 24 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2142;1;;u8;0;1;0
h02143;;;;;;;;;no;Zone 25 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2143;1;;u8;0;1;0
h02144;;;;;;;;;no;Zone 26 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2144;1;;u8;0;1;0
h02145;;;;;;;;;no;Zone 27 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2145;1;;u8;0;1;0
h02146;;;;;;;;;no;Zone 28 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2146;1;;u8;0;1;0
h02147;;;;;;;;;no;Zone 29 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2147;1;;u8;0;1;0
h02148;;;;;;;;;no;Zone 30 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2148;1;;u8;0;1;0
h02149;;;;;;;;;no;Zone 31 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2149;1;;u8;0;1;0
h02150;;;;;;;;;no;Zone 32 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2150;1;;u8;0;1;0
h02151;;;;;;;;;no;Zone 33 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2151;1;;u8;0;1;0
h02152;;;;;;;;;no;Zone 34 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2152;1;;u8;0;1;0
h02153;;;;;;;;;no;Zone 35 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2153;1;;u8;0;1;0
h02154;;;;;;;;;no;Zone 36 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2154;1;;u8;0;1;0
h02155;;;;;;;;;no;Zone 37 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2155;1;;u8;0;1;0
h02156;;;;;;;;;no;Zone 38 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2156;1;;u8;0;1;0
h02157;;;;;;;;;no;Zone 39 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2157;1;;u8;0;1;0
h02158;;;;;;;;;no;Zone 40 beeinflusst durch ECS1;MODBUS_HOLDING_REGISTER;2158;1;;u8;0;1;0
h02159;;;X;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Zone 1 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2159;1;;u8;0;1;0
h02160;;;X;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Zone 2 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2160;1;;u8;0;1;0
h02161;;;;;;;;;no;Zone 3 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2161;1;;u8;0;1;0
h02162;;;;;;;;;no;Zone 4 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2162;1;;u8;0;1;0
h02163;;;;;;;;;no;Zone 5 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2163;1;;u8;0;1;0
h02164;;;;;;;;;no;Zone 6 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2164;1;;u8;0;1;0
h02165;;;;;;;;;no;Zone 7 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2165;1;;u8;0;1;0
h02166;;;;;;;;;no;Zone 8 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2166;1;;u8;0;1;0
h02167;;;;;;;;;no;Zone 9 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2167;1;;u8;0;1;0
h02168;;;;;;;;;no;Zone 10 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2168;1;;u8;0;1;0
h02169;;;;;;;;;no;Zone 11 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2169;1;;u8;0;1;0
h02170;;;;;;;;;no;Zone 12 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2170;1;;u8;0;1;0
h02171;;;;;;;;;no;Zone 13 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2171;1;;u8;0;1;0
h02172;;;;;;;;;no;Zone 14 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2172;1;;u8;0;1;0
h02173;;;;;;;;;no;Zone 15 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2173;1;;u8;0;1;0
h02174;;;;;;;;;no;Zone 16 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2174;1;;u8;0;1;0
h02175;;;;;;;;;no;Zone 17 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2175;1;;u8;0;1;0
h02176;;;;;;;;;no;Zone 18 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2176;1;;u8;0;1;0
h02177;;;;;;;;;no;Zone 19 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2177;1;;u8;0;1;0
h02178;;;;;;;;;no;Zone 20 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2178;1;;u8;0;1;0
h02179;;;;;;;;;no;Zone 21 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2179;1;;u8;0;1;0
h02180;;;;;;;;;no;Zone 22 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2180;1;;u8;0;1;0
h02181;;;;;;;;;no;Zone 23 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2181;1;;u8;0;1;0
h02182;;;;;;;;;no;Zone 24 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2182;1;;u8;0;1;0
h02183;;;;;;;;;no;Zone 25 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2183;1;;u8;0;1;0
h02184;;;;;;;;;no;Zone 26 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2184;1;;u8;0;1;0
h02185;;;;;;;;;no;Zone 27 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2185;1;;u8;0;1;0
h02186;;;;;;;;;no;Zone 28 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2186;1;;u8;0;1;0
h02187;;;;;;;;;no;Zone 29 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2187;1;;u8;0;1;0
h02188;;;;;;;;;no;Zone 30 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2188;1;;u8;0;1;0
h02189;;;;;;;;;no;Zone 31 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2189;1;;u8;0;1;0
h02190;;;;;;;;;no;Zone 32 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2190;1;;u8;0;1;0
h02191;;;;;;;;;no;Zone 33 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2191;1;;u8;0;1;0
h02192;;;;;;;;;no;Zone 34 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2192;1;;u8;0;1;0
h02193;;;;;;;;;no;Zone 35 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2193;1;;u8;0;1;0
h02194;;;;;;;;;no;Zone 36 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2194;1;;u8;0;1;0
h02195;;;;;;;;;no;Zone 37 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2195;1;;u8;0;1;0
h02196;;;;;;;;;no;Zone 38 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2196;1;;u8;0;1;0
h02197;;;;;;;;;no;Zone 39 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2197;1;;u8;0;1;0
h02198;;;;;;;;;no;Zone 40 beeinflusst durch ECS2;MODBUS_HOLDING_REGISTER;2198;1;;u8;0;1;0
h02439;;;X;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Input an ECS1 beeinflusst ECS1;MODBUS_HOLDING_REGISTER;2439;1;;u8;0;1;0
h02440;;;X;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Input an ECS1 beeinflusst ECS2;MODBUS_HOLDING_REGISTER;2440;1;;u8;0;1;0
h02441;;;;;;;;;no;Input an ECS1 beeinflusst ECS3;MODBUS_HOLDING_REGISTER;2441;1;;u8;0;1;0
h02442;;;;;;;;;no;Input an ECS1 beeinflusst ECS4;MODBUS_HOLDING_REGISTER;2442;1;;u8;0;1;0
h02443;;;;;;;;;no;Input an ECS1 beeinflusst ECS5;MODBUS_HOLDING_REGISTER;2443;1;;u8;0;1;0
h02444;;;;;;;;;no;Input an ECS1 beeinflusst ECS6;MODBUS_HOLDING_REGISTER;2444;1;;u8;0;1;0
h02445;;;;;;;;;no;Input an ECS1 beeinflusst ECS7;MODBUS_HOLDING_REGISTER;2445;1;;u8;0;1;0
h02446;;;;;;;;;no;Input an ECS1 beeinflusst ECS8;MODBUS_HOLDING_REGISTER;2446;1;;u8;0;1;0
h02447;;;X;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Input an ECS2 beeinflusst ECS1;MODBUS_HOLDING_REGISTER;2447;1;;u8;0;1;0
h02448;;;X;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Input an ECS2 beeinflusst ECS2;MODBUS_HOLDING_REGISTER;2448;1;;u8;0;1;0
h02449;;;;;;;;;no;Input an ECS2 beeinflusst ECS3;MODBUS_HOLDING_REGISTER;2449;1;;u8;0;1;0
h02450;;;;;;;;;no;Input an ECS2 beeinflusst ECS4;MODBUS_HOLDING_REGISTER;2450;1;;u8;0;1;0
h02451;;;;;;;;;no;Input an ECS2 beeinflusst ECS5;MODBUS_HOLDING_REGISTER;2451;1;;u8;0;1;0
h02452;;;;;;;;;no;Input an ECS2 beeinflusst ECS6;MODBUS_HOLDING_REGISTER;2452;1;;u8;0;1;0
h02453;;;;;;;;;no;Input an ECS2 beeinflusst ECS7;MODBUS_HOLDING_REGISTER;2453;1;;u8;0;1;0
h02454;;;;;;;;;no;Input an ECS2 beeinflusst ECS8;MODBUS_HOLDING_REGISTER;2454;1;;u8;0;1;0
h02503;;;X;VVM;SYS;"{""0"": ""off"", ""*"": ""on"" }";;;yes;Externe Einstellung für Justierung migriert;MODBUS_HOLDING_REGISTER;2503;1;;u8;0;1;0
h02505;;;;;;;;;no;id:12801;MODBUS_HOLDING_REGISTER;2505;10;°C;s32;50;350;200
h02507;;;;;;;;;no;id:12802;MODBUS_HOLDING_REGISTER;2507;10;°C;s32;50;350;200
h02509;;;;;;;;;no;id:12803;MODBUS_HOLDING_REGISTER;2509;10;°C;s32;50;350;200
h02511;;;;;;;;;no;id:12804;MODBUS_HOLDING_REGISTER;2511;10;°C;s32;50;350;200
h02513;;;;;;;;;no;id:12805;MODBUS_HOLDING_REGISTER;2513;10;°C;s32;50;350;200
h02515;;;;;;;;;no;id:12806;MODBUS_HOLDING_REGISTER;2515;10;°C;s32;50;350;200
h02517;;;;;;;;;no;id:12807;MODBUS_HOLDING_REGISTER;2517;10;°C;s32;50;350;200
h02519;;;;;;;;;no;id:12808;MODBUS_HOLDING_REGISTER;2519;10;°C;s32;50;350;200
h02521;;;;;;;;;no;id:12809;MODBUS_HOLDING_REGISTER;2521;10;°C;s32;50;350;200
h02523;;;;;;;;;no;id:12810;MODBUS_HOLDING_REGISTER;2523;10;°C;s32;50;350;200
h02525;;;;;;;;;no;id:12811;MODBUS_HOLDING_REGISTER;2525;10;°C;s32;50;350;200
h02527;;;;;;;;;no;id:12812;MODBUS_HOLDING_REGISTER;2527;10;°C;s32;50;350;200
h02529;;;;;;;;;no;id:12813;MODBUS_HOLDING_REGISTER;2529;10;°C;s32;50;350;200
h02531;;;;;;;;;no;id:12814;MODBUS_HOLDING_REGISTER;2531;10;°C;s32;50;350;200
h02533;;;;;;;;;no;id:12815;MODBUS_HOLDING_REGISTER;2533;10;°C;s32;50;350;200
h02535;;;;;;;;;no;id:12816;MODBUS_HOLDING_REGISTER;2535;10;°C;s32;50;350;200
h02537;;;;;;;;;no;id:12817;MODBUS_HOLDING_REGISTER;2537;10;°C;s32;50;350;200
h02539;;;;;;;;;no;id:12818;MODBUS_HOLDING_REGISTER;2539;10;°C;s32;50;350;200
h02541;;;;;;;;;no;id:12819;MODBUS_HOLDING_REGISTER;2541;10;°C;s32;50;350;200
h02543;;;;;;;;;no;id:12820;MODBUS_HOLDING_REGISTER;2543;10;°C;s32;50;350;200
h02545;;;;;;;;;no;id:12821;MODBUS_HOLDING_REGISTER;2545;10;°C;s32;50;350;200
h02547;;;;;;;;;no;id:12822;MODBUS_HOLDING_REGISTER;2547;10;°C;s32;50;350;200
h02549;;;;;;;;;no;id:12823;MODBUS_HOLDING_REGISTER;2549;10;°C;s32;50;350;200
h02551;;;;;;;;;no;id:12824;MODBUS_HOLDING_REGISTER;2551;10;°C;s32;50;350;200
h02553;;;;;;;;;no;id:12825;MODBUS_HOLDING_REGISTER;2553;10;°C;s32;50;350;200
h02555;;;;;;;;;no;id:12826;MODBUS_HOLDING_REGISTER;2555;10;°C;s32;50;350;200
h02557;;;;;;;;;no;id:12827;MODBUS_HOLDING_REGISTER;2557;10;°C;s32;50;350;200
h02559;;;;;;;;;no;id:12828;MODBUS_HOLDING_REGISTER;2559;10;°C;s32;50;350;200
h02561;;;;;;;;;no;id:12829;MODBUS_HOLDING_REGISTER;2561;10;°C;s32;50;350;200
h02563;;;;;;;;;no;id:12830;MODBUS_HOLDING_REGISTER;2563;10;°C;s32;50;350;200
h02565;;;;;;;;;no;id:12831;MODBUS_HOLDING_REGISTER;2565;10;°C;s32;50;350;200
h02567;;;;;;;;;no;id:12832;MODBUS_HOLDING_REGISTER;2567;10;°C;s32;50;350;200
h02569;;;;;;;;;no;id:12833;MODBUS_HOLDING_REGISTER;2569;10;°C;s32;50;350;200
h02571;;;;;;;;;no;id:12834;MODBUS_HOLDING_REGISTER;2571;10;°C;s32;50;350;200
h02573;;;;;;;;;no;id:12835;MODBUS_HOLDING_REGISTER;2573;10;°C;s32;50;350;200
h02575;;;;;;;;;no;id:12836;MODBUS_HOLDING_REGISTER;2575;10;°C;s32;50;350;200
h02577;;;;;;;;;no;id:12837;MODBUS_HOLDING_REGISTER;2577;10;°C;s32;50;350;200
h02579;;;;;;;;;no;id:12838;MODBUS_HOLDING_REGISTER;2579;10;°C;s32;50;350;200
h02581;;;;;;;;;no;id:12839;MODBUS_HOLDING_REGISTER;2581;10;°C;s32;50;350;200
h02583;;;;;;;;;no;id:12840;MODBUS_HOLDING_REGISTER;2583;10;°C;s32;50;350;200
h02585;;;;;;;;;no;id:12841;MODBUS_HOLDING_REGISTER;2585;10;°C;s32;50;350;250
h02587;;;;;;;;;no;id:12842;MODBUS_HOLDING_REGISTER;2587;10;°C;s32;50;350;250
h02589;;;;;;;;;no;id:12843;MODBUS_HOLDING_REGISTER;2589;10;°C;s32;50;350;250
h02591;;;;;;;;;no;id:12844;MODBUS_HOLDING_REGISTER;2591;10;°C;s32;50;350;250
h02593;;;;;;;;;no;id:12845;MODBUS_HOLDING_REGISTER;2593;10;°C;s32;50;350;250
h02595;;;;;;;;;no;id:12846;MODBUS_HOLDING_REGISTER;2595;10;°C;s32;50;350;250
h02597;;;;;;;;;no;id:12847;MODBUS_HOLDING_REGISTER;2597;10;°C;s32;50;350;250
h02599;;;;;;;;;no;id:12848;MODBUS_HOLDING_REGISTER;2599;10;°C;s32;50;350;250
h02601;;;;;;;;;no;id:12849;MODBUS_HOLDING_REGISTER;2601;10;°C;s32;50;350;250
h02603;;;;;;;;;no;id:12850;MODBUS_HOLDING_REGISTER;2603;10;°C;s32;50;350;250
h02605;;;;;;;;;no;id:12851;MODBUS_HOLDING_REGISTER;2605;10;°C;s32;50;350;250
h02607;;;;;;;;;no;id:12852;MODBUS_HOLDING_REGISTER;2607;10;°C;s32;50;350;250
h02609;;;;;;;;;no;id:12853;MODBUS_HOLDING_REGISTER;2609;10;°C;s32;50;350;250
h02611;;;;;;;;;no;id:12854;MODBUS_HOLDING_REGISTER;2611;10;°C;s32;50;350;250
h02613;;;;;;;;;no;id:12855;MODBUS_HOLDING_REGISTER;2613;10;°C;s32;50;350;250
h02615;;;;;;;;;no;id:12856;MODBUS_HOLDING_REGISTER;2615;10;°C;s32;50;350;250
h02617;;;;;;;;;no;id:12857;MODBUS_HOLDING_REGISTER;2617;10;°C;s32;50;350;250
h02619;;;;;;;;;no;id:12858;MODBUS_HOLDING_REGISTER;2619;10;°C;s32;50;350;250
h02621;;;;;;;;;no;id:12859;MODBUS_HOLDING_REGISTER;2621;10;°C;s32;50;350;250
h02623;;;;;;;;;no;id:12860;MODBUS_HOLDING_REGISTER;2623;10;°C;s32;50;350;250
h02625;;;;;;;;;no;id:12861;MODBUS_HOLDING_REGISTER;2625;10;°C;s32;50;350;250
h02627;;;;;;;;;no;id:12862;MODBUS_HOLDING_REGISTER;2627;10;°C;s32;50;350;250
h02629;;;;;;;;;no;id:12863;MODBUS_HOLDING_REGISTER;2629;10;°C;s32;50;350;250
h02631;;;;;;;;;no;id:12864;MODBUS_HOLDING_REGISTER;2631;10;°C;s32;50;350;250
h02633;;;;;;;;;no;id:12865;MODBUS_HOLDING_REGISTER;2633;10;°C;s32;50;350;250
h02635;;;;;;;;;no;id:12866;MODBUS_HOLDING_REGISTER;2635;10;°C;s32;50;350;250
h02637;;;;;;;;;no;id:12867;MODBUS_HOLDING_REGISTER;2637;10;°C;s32;50;350;250
h02639;;;;;;;;;no;id:12868;MODBUS_HOLDING_REGISTER;2639;10;°C;s32;50;350;250
h02641;;;;;;;;;no;id:12869;MODBUS_HOLDING_REGISTER;2641;10;°C;s32;50;350;250
h02643;;;;;;;;;no;id:12870;MODBUS_HOLDING_REGISTER;2643;10;°C;s32;50;350;250
h02645;;;;;;;;;no;id:12871;MODBUS_HOLDING_REGISTER;2645;10;°C;s32;50;350;250
h02647;;;;;;;;;no;id:12872;MODBUS_HOLDING_REGISTER;2647;10;°C;s32;50;350;250
h02649;;;;;;;;;no;id:12873;MODBUS_HOLDING_REGISTER;2649;10;°C;s32;50;350;250
h02651;;;;;;;;;no;id:12874;MODBUS_HOLDING_REGISTER;2651;10;°C;s32;50;350;250
h02653;;;;;;;;;no;id:12875;MODBUS_HOLDING_REGISTER;2653;10;°C;s32;50;350;250
h02655;;;;;;;;;no;id:12876;MODBUS_HOLDING_REGISTER;2655;10;°C;s32;50;350;250
h02657;;;;;;;;;no;id:12877;MODBUS_HOLDING_REGISTER;2657;10;°C;s32;50;350;250
h02659;;;;;;;;;no;id:12878;MODBUS_HOLDING_REGISTER;2659;10;°C;s32;50;350;250
h02661;;;;;;;;;no;id:12879;MODBUS_HOLDING_REGISTER;2661;10;°C;s32;50;350;250
h02663;;;;;;;;;no;id:12880;MODBUS_HOLDING_REGISTER;2663;10;°C;s32;50;350;250
h02666;;;;;;;;;no;Kühlung (EME20);MODBUS_HOLDING_REGISTER;2666;1;;u8;0;1;0
h02667;;;;;;;;;no;Offset Kühlung (EME20);MODBUS_HOLDING_REGISTER;2667;1;;s8;-10;0;-1
h02668;;;;;;;;;no;Offset Heizung  (EME20);MODBUS_HOLDING_REGISTER;2668;1;;u8;0;10;1
h02669;;;;;;;;;no;Offset Pool  (EME20);MODBUS_HOLDING_REGISTER;2669;1;°C;u8;0;10;10
h02670;;;;;;;;;no;id:14052;MODBUS_HOLDING_REGISTER;2670;1;kW;u32;1;999;1
h02672;;;;;;;;;no;id:14061;MODBUS_HOLDING_REGISTER;2672;1;;u8;0;1;0
h02675;;;;;;;;;no;AUX  (EME20);MODBUS_HOLDING_REGISTER;2675;1;;u8;0;1;0
h02676;;;;;;;;;no;Zeit zwischen Filterwechsel;MODBUS_HOLDING_REGISTER;2676;1;;u8;1;24;3
h02677;;;;;;;;;no;Zeit zwischen Filterwechsel;MODBUS_HOLDING_REGISTER;2677;1;;u8;1;24;3
h02678;;;;;;;;;no;Zeit zwischen Filterwechsel;MODBUS_HOLDING_REGISTER;2678;1;;u8;1;24;3
h02679;;;;;;;;;no;Zeit zwischen Filterwechsel;MODBUS_HOLDING_REGISTER;2679;1;;u8;1;24;3
h02700;;;;;;;;;no;Rückstellzeit Ventilator 4;MODBUS_HOLDING_REGISTER;2700;1;h;u8;1;24;4
h02701;;;;;;;;;no;Rückstellzeit Ventilator 4;MODBUS_HOLDING_REGISTER;2701;1;h;u8;1;24;4
